p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,group
4.6740162381524457e-7,0.6487028924817011,0.058,0.124,0.009955187185640894,8,VPS33A,all
4.876566387020147e-7,0.8447404049619374,0.091,0.17,0.010386598747714212,8,POLR2A,all
4.918790958609714e-7,0.6748185372034108,0.062,0.128,0.010476532862742829,8,ZDHHC5,all
4.926400571814376e-7,0.46323969468095205,0.053,0.115,0.01049274057790744,8,TXNDC11,all
5.052366446306979e-7,0.8389365350994558,0.054,0.119,0.010761035293989234,8,NABP1,all
5.05556706716918e-7,0.510414076852653,0.045,0.104,0.010767852296363638,8,PKDCC,all
5.064873169029138e-7,0.7019531887423434,0.064,0.133,0.010787673362715161,8,SPECC1,all
5.081048556639064e-7,0.7522584468501501,0.045,0.103,0.010822125320785542,8,UBALD1,all
5.097976275220367e-7,0.6403419291760266,0.058,0.122,0.01085817966859186,8,LETM1,all
5.175811629180064e-7,0.5294346105849512,0.045,0.103,0.011023961188990617,8,FBRS,all
5.211547165649281e-7,0.5882072885521179,0.043,0.103,0.011100074308116404,8,KDM5C,all
5.233355236542274e-7,1.0601630873391794,0.066,0.134,0.01114652331831139,8,HEATR6,all
5.272704519959737e-7,0.5152708959655459,0.063,0.13,0.011230333357062245,8,ZEB2,all
5.451731312875869e-7,0.35562239234095916,0.046,0.106,0.011611642523294313,8,FAM160B1,all
5.498565760426647e-7,0.8014498515074848,0.051,0.115,0.011711395213132714,8,MET,all
5.536300165240517e-7,0.5496545476962336,0.05,0.111,0.011791765721945777,8,BBS4,all
5.589707704702496e-7,0.6507909525265214,0.057,0.12,0.011905518440245847,8,WDR60,all
5.590599230094155e-7,0.7251332084805078,0.07,0.139,0.01190741730017754,8,DHCR24,all
5.62165862954782e-7,0.7913068331648869,0.047,0.108,0.011973570715073902,8,KAT7,all
5.678974896080092e-7,0.6239303886174952,0.046,0.105,0.012095648631160989,8,OMA1,all
5.708899914042286e-7,0.9368588900151842,0.088,0.169,0.012159385926918665,8,KIF1B,all
5.804447982928419e-7,0.6550112362645422,0.062,0.128,0.01236289375883924,8,PPP6R2,all
5.827294986494694e-7,0.8024427559940303,0.127,0.222,0.01241155559173505,8,FOSB,all
6.425297235982335e-7,1.0839805733758148,0.156,0.269,0.013685240582918774,8,CHD9,all
6.429679771141748e-7,0.7962984408926577,0.055,0.118,0.013694574944554809,8,FBXO34,all
6.498655145561871e-7,0.7055870118352243,0.051,0.112,0.01384148559453223,8,TERF2,all
6.506490502665404e-7,0.4109217974953774,0.049,0.109,0.013858174121627044,8,REPS1,all
6.594417035575196e-7,0.8355202577292122,0.059,0.124,0.01404544884407161,8,INO80,all
6.636276600216875e-7,0.7394085994399002,0.067,0.136,0.014134605530801921,8,SLC7A1,all
6.764686964124712e-7,0.8359827402918902,0.091,0.173,0.014408106764889225,8,COL18A1,all
6.983284645715459e-7,1.0463899869175957,0.067,0.137,0.014873697966909356,8,RASSF8,all
7.061015357303297e-7,0.41599163878485834,0.045,0.103,0.015039256609520291,8,HTRA3,all
7.086552328137785e-7,0.7858565498133989,0.084,0.161,0.015093647803700668,8,ITGA3,all
7.184100668200489e-7,0.6812396117979354,0.07,0.139,0.01530141601320022,8,LIFR,all
7.233820675361619e-7,0.554805527372062,0.05,0.109,0.015407314656452712,8,MFSD11,all
7.241123505636703e-7,0.33890800918240105,0.049,0.107,0.015422868954655614,8,TAZ,all
7.345814733232206e-7,0.46423658352329067,0.045,0.102,0.015645850800311275,8,CBWD5,all
7.382383480575686e-7,1.0207844771666603,0.152,0.263,0.015723738575278152,8,LPP,all
7.394273484601884e-7,0.6302683028352267,0.05,0.11,0.015749063094853553,8,PLBD2,all
7.459201135911981e-7,0.8508565562762369,0.084,0.162,0.015887352499378928,8,CDC42BPB,all
7.61124425860883e-7,0.6667247704661201,0.053,0.115,0.016211189146410947,8,FURIN,all
7.6782179348118e-7,0.7717765097101275,0.062,0.128,0.01635383637935565,8,XXYLT1,all
7.685021197230394e-7,0.933741255183846,0.049,0.11,0.016368326647981015,8,PMS2,all
7.718282850836954e-7,0.6204717563140587,0.049,0.108,0.01643917064399763,8,MINDY2,all
7.743972078544842e-7,0.8785616585632123,0.306,0.515,0.016493886130092658,8,PRKDC,all
7.859080473722021e-7,0.7615779071463344,0.071,0.14,0.016739055500980534,8,CD99L2,all
8.034446290981161e-7,0.7799884254426246,0.051,0.114,0.017112567155160775,8,TNKS,all
8.088401382746339e-7,0.9072054698275123,0.113,0.202,0.017227486105111427,8,MPRIP,all
8.128266698183924e-7,0.37586374183120297,0.047,0.106,0.01731239524046194,8,WASHC2C,all
8.199810215832091e-7,0.8511992209579229,0.045,0.104,0.017464775778700772,8,SYT11,all
8.361520810472498e-7,0.5915359051705109,0.051,0.111,0.017809203174225373,8,DOLK,all
8.391756283386897e-7,0.6678866447523641,0.068,0.136,0.017873601707985753,8,COG6,all
8.453539519073603e-7,0.7747823095257329,0.067,0.136,0.01800519382167487,8,METRNL,all
8.499603862248819e-7,0.8825520269047309,0.06,0.126,0.01810330626620376,8,FAM13A,all
8.676375107129503e-7,0.3869272372427204,0.466,0.836,0.018479811340675126,8,ASPH,all
9.050516263612822e-7,0.8110772335450487,0.064,0.132,0.01927669458986895,8,HGSNAT,all
9.206153985551516e-7,0.7780864784260297,0.064,0.131,0.019608187373826174,8,PDS5B,all
9.404779391217686e-7,0.7399868633336648,0.081,0.156,0.02003123962535455,8,PIGG,all
9.43609470014553e-7,0.7272371974706617,0.066,0.133,0.020097938101839963,8,TMEM181,all
9.716044052738902e-7,0.48819145150503473,0.046,0.103,0.020694202227928588,8,NUBPL,all
9.963867605753121e-7,0.43521612992005254,0.046,0.104,0.021222041613493572,8,SHTN1,all
1.0023842898313666e-06,0.6286456354229117,0.05,0.11,0.021349782989118278,8,SPRED2,all
1.0141686680929996e-6,0.7970422775280626,0.053,0.113,0.021600778461712798,8,CBL,all
1.0395618843697868e-6,0.7671130977305449,0.071,0.14,0.02214162857519209,8,SMARCA2,all
1.0684284407525e-6,0.7119955716848743,0.096,0.177,0.0227564573595875,8,DIAPH1,all
1.0942767029238775e-6,1.0936855322235766,0.131,0.228,0.023306999495575666,8,CDC42BPA,all
1.1697616229927507e-6,0.7884722347418718,0.053,0.113,0.0249147528081226,8,ZMIZ1,all
1.2103242490598787e-6,0.5308466549017692,0.045,0.101,0.025778696180726358,8,ABHD2,all
1.2377928306457943e-6,0.8156473225636638,0.074,0.142,0.026363749499924774,8,PURB,all
1.257486377087821e-6,0.8168179301822869,0.063,0.13,0.0267832023455935,8,TTC8,all
1.2707877513976848e-6,0.8067619143803817,0.364,0.627,0.02706650831701929,8,MMP14,all
1.296346718133639e-6,0.8496622199117356,0.151,0.254,0.027610888749528377,8,ITGAV,all
1.3112138790575892e-6,0.5306603345430077,0.05,0.109,0.02792754441004759,8,ACOX1,all
1.3164746090679993e-6,1.0083065328276035,0.053,0.113,0.02803959269853932,8,DMTF1,all
1.3225144423498673e-6,0.9222168053386595,0.059,0.121,0.028168235107609824,8,KATNAL1,all
1.3241754327124201e-6,0.515914133746681,0.078,0.148,0.028203612541341835,8,TSPYL2,all
1.3558962982796409e-6,0.5346863813358826,0.05,0.108,0.028879235257058072,8,TNFRSF21,all
1.357282337934579e-6,0.6457156845647787,0.045,0.101,0.0289087565156686,8,ZNF3,all
1.3670899764819127e-6,0.9432889831734108,0.071,0.14,0.02911764940908826,8,MPDZ,all
1.374614200980702e-6,0.8015902206667902,0.047,0.105,0.02927790786668797,8,ANKH,all
1.3772861327941087e-6,1.1728254548428454,0.091,0.169,0.02933481734238172,8,MKLN1,all
1.3861633970985096e-6,1.0595424337668737,0.088,0.165,0.029523894194801156,8,SLC38A10,all
1.396851198208379e-6,1.081956541558092,0.138,0.239,0.029751533670640262,8,FLRT2,all
1.4252371524642835e-6,1.0017846257312117,0.059,0.123,0.030356126110336775,8,GCNT1,all
1.4269402190276937e-6,0.4956580367975367,0.062,0.124,0.030392399725070848,8,JAZF1,all
1.4907814628990508e-6,0.5809190327602454,0.051,0.108,0.031752154378286886,8,IPO8,all
1.527487918522477e-6,1.2039070403038574,0.085,0.159,0.03253396517661024,8,CHD1,all
1.5748934806539736e-6,0.7045608701320956,0.062,0.126,0.03354365624444899,8,BRWD1,all
1.6096475542941855e-6,0.4718699567250435,0.07,0.133,0.03428388325891186,8,CDCP1,all
1.6444600505334307e-6,0.7684257272401891,0.07,0.136,0.03502535461631154,8,SH3PXD2A,all
1.661462163648059e-6,0.6731879326225982,0.06,0.123,0.03538748262354001,8,BAZ2A,all
1.6628040798196635e-6,0.5723083229308252,0.046,0.101,0.03541606409607901,8,PRKAR1B,all
1.7560764138815655e-6,0.7538224992368421,0.05,0.109,0.037402671539263466,8,MSANTD4,all
1.7808200507030827e-6,1.0308616022916028,0.109,0.193,0.03792968625992496,8,SNTB2,all
1.7808354539895493e-6,0.9349493988287461,0.049,0.106,0.037930014334523414,8,USP45,all
1.806458934314525e-6,0.7219628823948692,0.11,0.192,0.03847576884196507,8,SLC2A3,all
1.8315711362766798e-6,0.9239283734025625,0.064,0.13,0.039010633631557004,8,FAT1,all
1.8399531257133356e-6,0.9805831078286447,0.078,0.147,0.039189161624568335,8,WWC2,all
1.8518640365991818e-6,0.9064635376327466,0.057,0.117,0.03944285211552597,8,ASPHD1,all
1.88812272790666e-6,0.9966743615424343,0.047,0.105,0.040215125981683954,8,FBXO33,all
1.897067066575382e-6,0.9375949809332795,0.11,0.195,0.04040563145098906,8,PDGFRB,all
1.9175089411297748e-6,0.7772834360950385,0.057,0.118,0.04084102293712307,8,BTBD7,all
1.935269337311652e-6,0.7918029464583212,0.083,0.155,0.04121930161540088,8,TBL1X,all
1.9797593227834734e-6,0.756830740365491,0.062,0.125,0.0421668938159652,8,RAB3GAP2,all
1.9826276768149193e-6,0.8456376570145285,0.16,0.268,0.042227986888480964,8,HEG1,all
1.9921571385648493e-6,0.7143361164999797,0.053,0.113,0.04243095489429272,8,ANKRD26,all
2.052484009803556e-6,1.1214179606848993,0.092,0.17,0.043715856924805944,8,MACO1,all
2.0701436620573955e-6,0.7933134590698674,0.055,0.115,0.044091989858160464,8,KIF13A,all
2.1002200317512388e-6,0.9116624775269229,0.097,0.175,0.04473258645626963,8,LSG1,all
2.1092138280229726e-6,0.7017102690180614,0.063,0.126,0.04492414532306129,8,SETX,all
2.1246957199959176e-6,0.843490165713717,0.046,0.103,0.04525389414019305,8,REV1,all
2.1249365867923495e-6,1.008416339316606,0.055,0.116,0.04525902436209025,8,GPATCH2L,all
2.13246196794702e-6,0.6846316650393529,0.064,0.128,0.04541930745530357,8,WDR11,all
2.136220457022563e-6,0.9370473829159744,0.068,0.133,0.045499359514123566,8,TTC27,all
2.1671219183417427e-6,0.6271407467034318,0.053,0.111,0.04615752973876078,8,RUFY3,all
2.1976898409720797e-6,0.7186905669534736,0.051,0.109,0.04680859592286433,8,SPAST,all
2.2684938341609878e-6,1.0866913897693724,0.108,0.191,0.04831665017379488,8,PCNX4,all
2.302945305986492e-6,0.9713658267757197,0.081,0.152,0.049050432072206294,8,TBK1,all
2.3472123386508773e-6,0.8343949142938647,0.049,0.105,0.049993275600925036,8,DROSHA,all
5.307659043438139e-29,0.5017940903603533,1,1,1.1304782996618893e-24,9,RPLP1,all
1.5613821479408676e-20,0.32773844088396853,1,1,3.325587836899254e-16,9,GAPDH,all
1.6419018176138428e-20,1.2358510335970965,0.968,0.927,3.4970866813357236e-16,9,TAGLN,all
2.741259830005372e-19,0.4110221154855136,1,0.999,5.838609311928441e-15,9,RPLP2,all
4.1655192729373776e-19,0.4003174999412833,1,0.998,8.87213949942932e-15,9,RPL31,all
7.678645108840957e-19,0.35591018644507155,0.992,1,1.6354746217320355e-14,9,RPS2,all
1.2075767480374774e-17,0.39834229108822683,1,0.998,2.572017715645023e-13,9,RPL13A,all
2.6901899107968864e-16,0.30606219576877614,1,1,5.7298354910062885e-12,9,PPIA,all
1.608016752727605e-15,0.3554057843598626,1,0.999,3.4249148816345255e-11,9,RPS12,all
2.686556833566781e-15,0.3520647497634659,0.992,0.995,5.7220973998138873e-11,9,RPL39,all
3.3110542876811694e-15,0.3419251763648212,1,0.999,7.052214527332123e-11,9,PFN1,all
5.595595266100055e-15,0.4050551155547164,0.992,0.991,1.1918058357266508e-10,9,RPL28,all
8.266912811783104e-15,0.29340502426041226,1,0.999,1.7607697597816834e-10,9,RPS27A,all
1.1877792328164567e-14,0.9229476436926363,0.912,0.889,2.5298509879757713e-10,9,TPM1,all
1.2027332380397418e-14,0.3322251956944724,1,0.998,2.5617015237008463e-10,9,RPLP0,all
1.8873502347619118e-14,0.32324300157091557,0.992,0.996,4.019867265019396e-10,9,RPL18A,all
3.994659442151157e-14,0.3602786189194642,1,0.999,8.508225145837749e-10,9,RPS19,all
5.150258753405668e-14,0.40065467957504364,1,0.996,1.0969536118878733e-9,9,CFL1,all
9.825537592622266e-14,0.33007573736985485,1,1,2.0927412518526165e-9,9,ACTB,all
1.3773656727949415e-13,0.2909537926887875,1,0.998,2.9336511464859457e-9,9,RPS26,all
3.6551175007028104e-13,0.3482902506270822,1,1,7.785034764746917e-9,9,VIM,all
4.127473080659426e-13,0.262533124524178,1,1,8.791104914496512e-9,9,TMSB4X,all
6.044498631918586e-13,0.29182161187560585,1,0.999,1.2874177636123396e-8,9,RPL37A,all
6.781903296411269e-13,0.36023580035381864,0.984,0.992,1.4444775831026361e-8,9,RPS9,all
8.528017418763985e-13,0.3298061921944866,1,0.997,1.816382430022541e-8,9,RPL11,all
9.772206793317235e-13,0.38031444644923695,0.984,0.995,2.0813823249086377e-8,9,RPS28,all
1.20578063402504e-12,0.30538257032479077,0.992,0.998,2.5681921724099326e-8,9,RPL5,all
1.8552581306532125e-12,0.32634239095402506,0.992,0.998,3.951514292478277e-8,9,RPL21,all
2.326251946234562e-12,0.665121294313443,1,1,4.9546840202849934e-8,9,MT2A,all
2.3722722008504616e-12,0.3250241952062325,1,1,5.0527025605913985e-8,9,EEF1A1,all
6.1925746001957316e-12,0.30440619556897097,0.992,0.997,1.3189564640956888e-7,9,RPL34,all
1.311124027300559e-11,0.27154820850622574,0.984,0.997,2.792563065747461e-7,9,RPL32,all
1.630157265812378e-11,0.3824060504173241,0.976,0.994,3.4720719604537835e-7,9,RPL14,all
2.718659877973258e-11,0.317113938440281,1,0.998,5.790473674095242e-7,9,MYL6,all
3.239311527841121e-11,0.2711031430663935,1,0.996,6.899409623148804e-7,9,RPS15,all
4.213351412735736e-11,0.33165140118772607,0.984,0.991,8.974017173985844e-7,9,RPS5,all
4.2528507499479266e-11,0.2788433746124017,0.984,0.997,9.058146812314088e-7,9,RPL35,all
7.831929045063084e-11,0.34072512513939746,1,0.996,1.6681225673079865e-6,9,RPS20,all
8.616424232015698e-11,0.34387158896853887,1,0.997,1.8352121971770236e-6,9,RPL23A,all
1.1500525850904345e-10,0.8607325736003684,0.8,0.811,2.4494970009841165e-6,9,CAVIN1,all
1.5496849040870816e-10,1.2284564560220161,0.672,0.556,3.3006738772150752e-6,9,CCND1,all
1.990230027737289e-10,0.3310560996366867,1,0.997,4.2389909360776515e-6,9,RPS6,all
2.017576881910456e-10,0.2679304050225175,1,0.996,4.29723700078108e-6,9,RPS24,all
2.7393740604297343e-10,0.39499418634732963,0.968,0.981,5.834592811309291e-6,9,EEF1B2,all
2.9939060357381256e-10,0.29708417090703776,1,0.999,6.3767204655186335e-6,9,RPS27,all
3.471798562672494e-10,0.2865854888346364,0.992,0.996,7.394583758636145e-6,9,RPL23,all
3.7947877502101487e-10,0.3274544773102903,1,0.998,8.082518429172596e-6,9,RPS29,all
5.761336462441213e-10,0.5630553680418355,0.92,0.939,1.2271070531353539e-5,9,TPM3,all
7.590591307326603e-10,0.3020160869409496,0.992,0.993,1.616720042547493e-5,9,RPL38,all
1.2007525450025046e-9,0.46302045366059597,0.976,0.985,2.5574828456008343e-5,9,TPM4,all
1.5157156306793421e-9,0.2723938310220575,1,0.997,3.2283227217839307e-5,9,RPS21,all
2.071660607883765e-9,0.26550075391887784,0.984,0.994,4.412429928731631e-5,9,RPL9,all
2.2459763240764258e-9,0.33837334729145674,0.968,0.98,4.7837049726503795e-5,9,RPL22,all
2.8745408605757487e-9,0.2906032377590657,1,0.995,6.122484578940287e-5,9,RPL7,all
3.94488078129639e-9,0.4230975715580745,0.984,0.969,8.402201576083181e-5,9,ARPC2,all
4.65226089202784e-9,0.25274743497715946,0.992,0.995,9.908850473930096e-5,9,RPL8,all
6.139303363270047e-9,0.7091027823763199,0.952,0.965,1.3076102233428873e-4,9,TPM2,all
7.168831783466063e-9,0.3733478457868995,0.984,0.99,1.5268894815604367e-4,9,RPSA,all
9.308773769193306e-9,0.2527901511412409,0.984,0.996,1.9826757251004823e-4,9,RPS16,all
1.284528489126745e-8,0.34196977378270965,0.984,0.995,2.735917228991054e-4,9,TPT1,all
1.4198443288463487e-8,0.3605263923079174,0.96,0.975,3.024126436009838e-4,9,BTF3,all
2.0305971921600868e-8,0.3052335768810579,0.992,0.993,4.324968959581769e-4,9,RPS25,all
2.4544254824094087e-8,0.29088922751618407,1,0.987,5.227680834983799e-4,9,RPS11,all
4.627734499755564e-8,0.41331717267042345,0.96,0.974,9.856611711029377e-4,9,YBX1,all
4.9754685539072546e-8,0.27974118653308544,0.976,0.988,0.0010597250472967061,9,UBA52,all
5.80714973132028e-8,0.2772590152129819,0.992,0.992,0.0012368648212739064,9,RPL24,all
6.803326037182055e-8,0.2822663655719655,1,0.999,0.0014490404126594057,9,RPS18,all
8.865671118726637e-8,0.3110273244748143,1,0.995,0.0018882992915775863,9,SH3BGRL3,all
9.382285634903917e-8,0.44381496834840295,0.952,0.977,0.0019983330173781854,9,PABPC1,all
1.1289056100454185e-7,0.2608777308921457,0.992,0.997,0.0024044560588357368,9,RPS3,all
1.1362789132541498e-7,0.5863160105343006,0.848,0.907,0.0024201604573400137,9,HMGA1,all
1.72906586043915e-7,0.46240981325257735,0.96,0.974,0.0036827373761493453,9,HNRNPA1,all
2.2640694856858256e-7,0.3333281221879689,0.984,0.984,0.00482224159756224,9,RPS4X,all
3.461956487425569e-7,0.7574747748327426,0.824,0.875,0.007373621122567719,9,MYL9,all
5.960076597785851e-7,0.253110159109577,0.968,0.986,0.012694367145624084,9,FAU,all
6.6847299846641e-7,0.4778854627517921,0.88,0.91,0.014237806394336068,9,PPP1R14B,all
6.964791190490968e-7,0.3522453987630154,0.976,0.977,0.014834308756626712,9,ANXA5,all
7.714395300896523e-7,0.31459309489647147,0.992,0.986,0.016430890551379505,9,ATP5F1E,all
7.938192440882518e-7,0.2822890931850539,0.976,0.978,0.016907556079835673,9,MYL12B,all
8.468861245184626e-7,0.3513849690024049,0.968,0.984,0.018037827566118735,9,SERF2,all
9.181874542871314e-7,0.32751323168443447,0.976,0.958,0.019556474588861613,9,SNRPD2,all
1.008789384692321e-6,0.5631750003991658,0.816,0.858,0.021486205104561742,9,SRM,all
4.159625296373915e-54,1.8535036444653867,1,0.997,8.859585918746802e-50,10,MALAT1,all
2.873079764185467e-52,1.1597927391513716,0.991,0.988,6.119372589738626e-48,10,MT-ND2,all
2.4726149878677446e-51,1.0898064784857127,1,0.995,5.266422662659509e-47,10,MT-ND4,all
5.814479376970278e-51,0.9867245653263392,1,0.998,1.2384259625008995e-46,10,MT-CO1,all
7.494650113265432e-50,3.188983953308126,0.75,0.259,1.5962855276244042e-45,10,ASPM,all
2.3126968978588114e-48,1.0227065837974072,1,0.996,4.925813122749483e-44,10,MT-ATP6,all
3.3521274492443614e-47,1.6605766314680874,0.991,0.974,7.139696254145565e-43,10,FN1,all
1.7774669469261412e-46,1.1017201825318743,0.991,0.976,3.785826850257988e-42,10,MT-ND5,all
6.831191115815292e-46,0.9699204940282176,1,0.994,1.454975395757499e-41,10,MT-CYB,all
1.2354344500766968e-45,2.4867347016314203,0.88,0.468,2.6313518352183566e-41,10,DST,all
1.5690943568240845e-45,2.540744959952966,0.87,0.412,3.3420140705996176e-41,10,MKI67,all
2.6011240754997258e-45,0.9728550461281449,1,0.998,5.540134168406866e-41,10,MT-CO3,all
5.409481206258399e-45,1.0319663433792572,0.991,0.983,1.1521654021209764e-40,10,MT-ND1,all
5.068988991255659e-41,0.9316688649732683,1,0.992,1.0796439652475429e-36,10,MT-CO2,all
5.2459779389987376e-40,1.1227612063875814,1,0.982,1.1173408412273411e-35,10,ITGB1,all
5.419054912284132e-38,2.497009561195124,0.852,0.471,1.1542045057673971e-33,10,CENPF,all
7.280653303593432e-38,0.887332195292684,0.991,0.975,1.550706347132365e-33,10,MT-ND3,all
1.8027844428634509e-37,1.1783152097033658,1,0.986,3.839750584854864e-33,10,COL1A2,all
2.6896534960641634e-36,2.8401950732812598,0.583,0.183,5.728692981267062e-32,10,KNL1,all
1.808790330080319e-35,1.0917850247892131,1,0.994,3.8525425240380715e-31,10,COL1A1,all
4.8536844245054815e-34,2.757105642252048,0.657,0.255,1.0337862455754225e-29,10,CENPE,all
1.596048003627652e-33,2.3360686157781987,0.787,0.382,3.3994226429265364e-29,10,TOP2A,all
9.358903131830033e-33,1.560388104724425,0.926,0.763,1.9933527780484787e-28,10,RRBP1,all
6.569431738832355e-30,1.358447172829002,0.926,0.853,1.3992232660539032e-25,10,MT-ATP8,all
1.5315107323370417e-29,0.9985387181691405,0.991,0.984,3.261964708804665e-25,10,HSP90B1,all
2.7375816000149107e-29,1.6155449451153636,0.898,0.658,5.8307750498717585e-25,10,VCAN,all
3.5589658510187806e-29,1.8375119985560189,0.87,0.694,7.580241366084901e-25,10,AHNAK,all
6.162231408954145e-29,1.6477585093354767,0.861,0.573,1.3124936677931434e-24,10,SMC4,all
6.277235371061379e-29,2.2905071597605486,0.694,0.321,1.3369883616823632e-24,10,ANLN,all
1.71163450661672e-28,2.00058623156191,0.806,0.552,3.645610335642952e-24,10,SPTBN1,all
2.056030902210153e-28,1.1736130295642575,0.963,0.9,4.379140218617404e-24,10,CANX,all
3.3564777939839894e-28,1.311322480152191,0.954,0.815,7.148962053406499e-24,10,COL6A1,all
8.703261240453922e-28,1.361460719784173,0.898,0.754,1.853707611604281e-23,10,FLNA,all
9.494189064030129e-28,1.176720406787911,0.926,0.929,2.0221673287477772e-23,10,MT-ND4L,all
1.7483049223266616e-27,0.9913307260594646,0.981,0.967,3.7237146540635566e-23,10,HSPA5,all
1.9303460425848818e-27,1.380122973324528,0.935,0.805,4.1114440361015394e-23,10,MAP1B,all
6.3057343760823876e-27,1.3340984272779197,0.917,0.759,1.3430583647617877e-22,10,SON,all
6.724708342571271e-27,0.9226559921708404,0.972,0.949,1.4322956298842552e-22,10,PDIA3,all
2.365972146630093e-26,2.3136641259559005,0.611,0.25,5.039284075107436e-22,10,KIF20B,all
2.8549918379567096e-26,1.9948391822377798,0.907,0.782,6.080847115663996e-22,10,THBS1,all
3.427866728211863e-25,1.617169073242102,0.87,0.702,7.301013344418447e-21,10,COL5A2,all
4.125310107268576e-24,0.8323891135524204,0.954,0.946,8.786497997471339e-20,10,P4HB,all
4.787572374477154e-24,2.0382822954885986,0.694,0.38,1.019705040039889e-19,10,DYNC1H1,all
5.930956606225489e-24,1.285250286289335,0.889,0.754,1.263234447559967e-19,10,COL5A1,all
7.290799683262887e-24,2.1744734616942667,0.731,0.452,1.5528674245381623e-19,10,COL6A3,all
2.322675618108609e-23,3.5264198878649546,0.176,0.025,4.9470667990095265e-19,10,MIR181A1HG,all
3.1922413398299445e-23,2.184622692071537,0.583,0.249,6.799154829703799e-19,10,KIF23,all
6.341182887747296e-23,2.0218653129120487,0.741,0.501,1.3506085432612966e-18,10,PRKDC,all
1.0320213226329282e-22,1.8065795843759551,0.722,0.432,2.198102215075874e-18,10,FBN1,all
8.412922732515194e-22,1.9588391901026254,0.722,0.464,1.791868412798411e-17,10,COL12A1,all
8.960709153067696e-22,0.9129667429979529,0.981,0.985,1.9085414425118887e-17,10,COL3A1,all
9.785470864175262e-22,1.201330863883175,0.917,0.797,2.0842074393606892e-17,10,SLC38A2,all
1.1327977274649859e-21,1.622591538142262,0.796,0.61,2.4127458797276735e-17,10,MYH9,all
5.586805041107103e-21,2.59175562904323,0.407,0.135,1.189933605705402e-16,10,KIF14,all
7.435237474074198e-21,1.1119755818231924,0.88,0.81,1.5836312296030633e-16,10,CKAP4,all
1.3039360267828535e-20,1.003636108466564,0.944,0.915,2.7772533434448e-16,10,CALU,all
3.9295358373348874e-20,2.2067549556739388,0.417,0.14,8.369518379939577e-16,10,HJURP,all
4.15016242916394e-20,0.9409436865937306,0.944,0.929,8.839430957876276e-16,10,PDIA6,all
1.0496261471455197e-19,2.2030822728349118,0.685,0.435,2.2355987308052425e-15,10,TEX14,all
1.4857449546082567e-19,1.5945551692128603,0.713,0.481,3.1644881788201258e-15,10,TGOLN2,all
2.630803652002473e-19,1.3026966501660213,0.861,0.761,5.603348698400067e-15,10,FSTL1,all
3.1677959114324753e-19,2.9202350499223204,0.287,0.073,6.747088511760029e-15,10,CEP128,all
4.3019593873685647e-19,0.9703408940141207,0.889,0.865,9.162743299156306e-15,10,MARCKS,all
6.659050306161193e-19,1.9207899524859444,0.602,0.288,1.4183111247092725e-14,10,KIF2C,all
9.836641950753514e-19,0.9678446779652754,0.944,0.87,2.095106369090991e-14,10,PLOD2,all
3.350604414706193e-18,2.7131144439124135,0.287,0.076,7.13645234288272e-14,10,PCNT,all
3.589542797353624e-18,3.482753772831593,0.111,0.013,7.645367204083484e-14,10,ADAMTSL4-AS1,all
3.935977472711251e-18,1.060905165010061,0.87,0.814,8.383238419127694e-14,10,ASPH,all
7.95846695285153e-18,1.4777292456107674,0.741,0.545,1.6950738762878474e-13,10,TPR,all
1.089425931283817e-17,1.9372980845263752,0.546,0.262,2.320368291041402e-13,10,DIAPH3,all
1.2318790321237744e-17,0.8330201822913805,0.972,0.934,2.623779150520427e-13,10,HSPA8,all
1.7405416616657518e-17,1.2524587292400269,0.843,0.753,3.707179685181885e-13,10,COL6A2,all
2.4668215193137154e-17,1.49282102953141,0.741,0.56,5.254083153986283e-13,10,PRRC2C,all
6.358132321501121e-17,1.0152620602925735,0.935,0.884,1.3542186031565237e-12,10,CD44,all
7.519729383391475e-17,2.2060254943113744,0.565,0.305,1.60162716136855e-12,10,CCDC200,all
8.919407201920086e-17,1.72510380531106,0.694,0.501,1.8997445399369592e-12,10,NRP1,all
1.3850053527006836e-16,1.0308329958603444,0.87,0.786,2.9499229007171863e-12,10,PDIA4,all
2.0896897485984854e-16,1.8780277753255166,0.583,0.334,4.450830195539914e-12,10,ITGA2,all
3.0603307180788426e-16,1.8820256723429627,0.602,0.362,6.518198396436127e-12,10,MACF1,all
4.708559449152958e-16,2.6203950515650183,0.333,0.111,1.0028760770750886e-11,10,TMEM245,all
8.318438061592313e-16,1.7161574458762145,0.648,0.428,1.771744122738547e-11,10,LAMC1,all
8.759053598944646e-16,1.2548540697393233,0.778,0.61,1.86559082603922e-11,10,MMP14,all
9.751737798632517e-16,2.581352770449397,0.287,0.085,2.0770226337307398e-11,10,SYNE2,all
1.1951936264080664e-15,1.717012498165235,0.593,0.347,2.5456429048865406e-11,10,LARP1,all
1.8180681855872717e-15,1.600334794229322,0.537,0.259,3.8723034284823304e-11,10,CDCA8,all
2.9345393896397504e-15,1.4318140957326082,0.713,0.528,6.250275445993705e-11,10,AXL,all
3.777407291967062e-15,2.058436069981493,0.509,0.265,8.045499791160645e-11,10,PLEC,all
3.986719801207004e-15,2.319721048404411,0.417,0.175,8.491314504590797e-11,10,HELLS,all
4.283092709521212e-15,1.6504991212520155,0.704,0.556,9.12255916200923e-11,10,PDGFRA,all
4.470191519042391e-15,1.930409212712886,0.546,0.309,9.52106091640839e-11,10,MYO10,all
